Date,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,Daily
2016-09-26,114.74000000000001,144.79000000000002,211.71,168.37,206.42000000000004,192.64000000000007,214.29000000000005,128.57999999999998,81.29,135.17000000000002,93.19,90.65,0.0,1781.8400000000004
2016-09-27,67.78999999999999,111.57000000000001,113.03,121.43000000000002,109.76,124.63000000000004,47.09,80.21000000000001,38.79,80.45,61.24,55.76,0.0,1011.7500000000001
2016-09-28,36.379999999999995,77.41000000000001,123.18,122.13000000000004,61.21,137.39000000000001,99.50999999999999,56.78,36.269999999999996,143.49,53.65,27.25,0.0,974.65
2016-09-29,33.58,92.05,77.15,61.779999999999994,86.50999999999999,112.81000000000002,83.17999999999999,66.88000000000001,66.8,94.23,150.89000000000004,60.84000000000001,0.0,986.7000000000002
2016-09-30,67.93,93.26000000000002,128.87,124.11000000000001,86.39,160.50000000000003,128.61,96.25999999999999,90.45,136.18000000000004,128.91,76.77000000000001,59.650000000000006,1377.8900000000003
2016-10-01,66.22,96.32,254.23000000000005,219.18,208.37000000000003,193.70000000000005,150.94000000000003,158.49000000000004,72.33999999999999,112.39999999999999,132.06,65.99,46.489999999999995,1776.7300000000002
2016-10-02,24.64,76.04,97.92,215.5200000000001,130.58000000000004,112.44999999999999,115.84,99.58999999999999,162.81000000000003,122.18,128.39000000000001,88.59,0.0,1374.5500000000002
2016-10-03,15.0,48.15,91.26,89.97999999999999,75.87,100.59,69.33,126.56000000000002,91.21000000000002,71.33,108.17,49.94,0.0,937.3900000000001
2016-10-04,49.129999999999995,123.91000000000001,150.05,124.80999999999997,161.41000000000003,173.15999999999997,121.68000000000002,67.53,73.37,93.04000000000002,70.21000000000001,87.87,0.0,1296.17
2016-10-05,43.84,118.99000000000004,208.06000000000003,105.35000000000001,159.03000000000003,174.37000000000003,148.71,116.28999999999999,48.69,83.31,49.19,57.68,0.0,1313.5100000000002
2016-10-06,82.32000000000001,96.06,123.88,137.10000000000002,78.89,125.09,149.61,76.12,76.36,74.27000000000001,127.66,87.44,0.0,1234.8000000000002
2016-10-07,123.84,132.89000000000001,144.85,102.17999999999999,133.22,215.18999999999997,137.08,209.02000000000004,48.97,99.4,154.40999999999997,145.39000000000001,60.08,1706.5200000000002
2016-10-08,138.29999999999998,73.49000000000001,208.64999999999995,244.73999999999995,257.96999999999997,257.31,140.38,99.84,90.85,155.66,47.16,96.65,19.6,1830.6
2016-10-09,59.8,157.62,170.33000000000004,181.04000000000002,129.19000000000003,183.02,143.58,63.63999999999999,190.16000000000003,79.86000000000001,57.74,39.39,0.0,1455.3700000000003
2016-10-10,98.93,84.25,136.09000000000003,97.05000000000003,165.09000000000003,112.89999999999999,115.30000000000005,79.30000000000001,58.24999999999999,89.44000000000001,90.53,7.890000000000001,0.0,1135.0200000000002
2016-10-11,70.21,111.42,108.52000000000001,127.99000000000002,87.69999999999999,112.20000000000002,154.68,101.38999999999999,95.43000000000002,35.24,115.24000000000001,64.22,0.0,1184.2400000000002
2016-10-12,59.769999999999996,39.589999999999996,98.94,113.47000000000003,79.32,121.67000000000002,116.14000000000001,72.21999999999998,72.04,54.54,94.28999999999999,61.269999999999996,0.0,983.2599999999999
2016-10-13,40.26,66.22999999999999,75.57,128.34000000000003,73.77,86.2,116.1,107.63000000000001,83.13,82.83,79.65,43.9,0.0,983.61
2016-10-14,42.18,47.24999999999999,25.130000000000003,87.44999999999999,121.5,100.99,89.44000000000001,117.80999999999999,95.57000000000001,102.09,177.37000000000006,81.78,62.59000000000001,1151.15
2016-10-15,41.13,60.76,104.53999999999999,141.27,149.85000000000002,126.82000000000001,110.53,24.25,153.44,71.67000000000002,90.82999999999998,50.55,26.639999999999997,1152.2800000000002
2016-10-16,16.09,50.03,61.489999999999995,62.779999999999994,184.93000000000004,115.39000000000001,129.60999999999999,101.71999999999998,95.62,19.82,101.82000000000001,65.82000000000001,0.0,1005.1200000000002
2016-10-17,36.3,120.09,68.84000000000002,73.11,112.82000000000002,188.43000000000004,134.83,75.69,91.33999999999999,85.38999999999999,110.46000000000001,90.26,0.0,1187.5600000000002
2016-10-18,12.3,24.11,67.11999999999999,66.99,126.17000000000002,161.35000000000002,131.15,101.89,78.52000000000001,57.839999999999996,61.36000000000001,81.67,0.0,970.47
2016-10-19,49.48,114.22000000000003,216.77,151.75000000000003,183.67,139.23,100.36000000000001,93.77000000000001,82.66000000000001,105.11,73.27,63.3,0.0,1373.59
2016-10-20,113.94,124.51999999999998,124.85999999999997,184.71,116.71000000000002,142.59000000000003,146.05,59.510000000000005,49.35,86.59000000000002,74.80999999999999,58.980000000000004,0.0,1282.62
2016-10-21,79.00999999999999,80.27,83.61000000000001,90.09,153.83,134.48000000000002,136.92000000000002,131.78000000000003,145.88,105.08,105.48,39.08,90.69000000000003,1376.2
2016-10-22,38.800000000000004,145.62999999999997,157.39000000000001,137.92,209.74000000000004,154.17000000000002,134.96,119.17999999999999,116.54,110.92,116.89000000000001,143.83,81.65,1667.6200000000001
2016-10-23,61.18,54.99,167.06000000000003,139.25,271.70000000000005,203.49999999999997,159.45000000000002,95.46000000000001,90.34,74.12,92.06000000000002,75.13,0.0,1484.2400000000002
2016-10-24,60.230000000000004,73.63,99.65,74.39,84.44,121.18000000000004,102.81,53.66,39.86,57.660000000000004,66.72,44.339999999999996,0.0,878.57
2016-10-25,84.31,72.75,65.80000000000001,102.68,71.15,88.75000000000001,94.66000000000001,66.2,49.92,117.24,96.41,95.61,0.0,1005.48
2016-10-26,54.739999999999995,100.67,167.02000000000004,139.08,123.12000000000002,108.88,122.15000000000002,46.55,48.029999999999994,66.78,92.03,47.79,0.0,1116.84
2016-10-27,54.94,71.48,120.35999999999999,68.86,110.27000000000002,90.85000000000002,91.67000000000002,60.78,38.839999999999996,106.34000000000002,79.14,62.58,0.0,956.1100000000001
2016-10-28,50.55,53.17,77.43,124.33000000000001,156.17000000000002,186.56000000000006,156.72,111.21000000000001,93.92999999999999,97.33000000000001,61.029999999999994,126.61000000000001,20.990000000000002,1316.03
2016-10-29,56.800000000000004,154.41,172.63000000000002,220.57000000000002,186.17000000000002,93.57000000000001,104.69999999999999,62.64,47.53,88.40000000000002,125.62,93.55999999999999,50.48,1457.08
2016-10-30,8.75,93.32,187.31,161.55,189.01999999999998,132.51,107.19,107.92000000000002,94.67,87.65,127.39,29.27,0.0,1326.5500000000002
2016-10-31,55.39,83.17999999999999,144.67000000000002,95.63000000000001,118.94,141.11000000000004,77.88000000000001,53.9,58.64999999999999,75.64,76.20000000000002,23.939999999999998,0.0,1005.1300000000001
2016-11-01,87.48,34.949999999999996,73.65,112.05000000000001,141.91,117.99000000000001,99.77999999999999,81.78,101.71000000000001,77.17999999999999,52.83,104.51,0.0,1085.82
2016-11-02,40.1,126.39,144.26000000000002,100.51000000000003,130.78,103.73000000000002,96.92,93.04,103.68,89.37,92.85,69.03999999999999,0.0,1190.67
2016-11-03,63.02,108.56000000000003,88.38,165.36000000000004,123.63000000000001,176.27,107.63000000000001,79.52,69.18,69.09,105.03999999999999,93.74999999999999,0.0,1249.43
2016-11-04,111.92,107.6,63.34,79.19,142.00000000000003,143.58,107.76,165.97,39.0,195.29000000000002,101.44000000000001,87.11000000000001,33.21,1377.4100000000003
2016-11-05,73.63,178.0,132.96,119.36,144.08,174.09,98.77000000000001,92.05999999999999,80.31,100.85,107.59000000000002,133.36,61.65,1496.71
2016-11-06,52.650000000000006,49.68999999999999,120.81000000000002,138.74,165.08,214.35000000000002,97.54999999999998,102.87,110.49000000000001,95.83,99.94000000000001,42.699999999999996,0.0,1290.7
2016-11-07,70.99,65.89,85.61,126.13000000000001,123.06000000000002,100.75000000000001,113.75,66.86,96.67000000000002,65.41,53.89,44.220000000000006,0.0,1013.23
2016-11-08,71.30000000000001,120.75999999999999,181.88,167.48000000000002,171.92000000000002,145.04,79.05,108.6,72.16,87.00999999999999,81.47999999999999,31.18,0.0,1317.8600000000004
2016-11-09,100.68000000000002,166.94,158.45000000000002,218.68000000000004,139.20000000000002,65.58999999999999,75.22999999999999,107.53,23.049999999999997,80.53,110.97,52.4,0.0,1299.25
2016-11-10,101.14000000000001,119.83999999999999,97.51000000000002,138.35,111.47,128.03,98.31,118.48,113.21000000000002,94.16999999999999,121.79000000000002,85.23,0.0,1327.5300000000002
2016-11-11,59.39,102.85,128.51000000000002,119.36000000000001,114.60000000000001,102.43000000000002,105.78999999999998,114.25000000000001,61.65,72.28999999999999,138.72000000000003,105.78,46.04,1271.66
2016-11-12,79.52,123.63999999999999,95.3,146.05,119.49000000000001,143.67,139.78,85.96000000000001,133.95,77.15,77.84,47.03,39.65,1309.03
2016-11-13,65.32,96.63999999999999,183.78000000000003,168.34,137.00000000000003,227.43,91.06,93.88999999999999,91.85,79.88,139.82,47.87,0.0,1422.8799999999999
2016-11-14,23.150000000000002,96.00999999999999,134.29999999999998,117.05,88.52000000000001,69.69999999999999,92.18000000000002,68.52,67.08999999999999,28.19,43.31,41.54,0.0,869.5600000000002
2016-11-15,59.2,129.9,66.17999999999999,162.14000000000001,108.37000000000002,98.27000000000002,82.80000000000003,53.32,73.05,68.74,42.79,23.950000000000003,0.0,968.71
2016-11-16,84.7,115.73000000000003,130.73000000000002,49.839999999999996,122.71000000000001,118.36,55.160000000000004,73.51,51.22,160.52,79.80999999999999,60.35,0.0,1102.6399999999999
2016-11-17,101.21,124.44000000000001,109.63999999999999,120.68000000000004,182.91000000000005,125.43000000000002,97.46,48.57,106.69000000000001,62.550000000000004,96.27,62.349999999999994,0.0,1238.2
2016-11-18,94.08,43.540000000000006,85.07,165.27,127.92999999999999,172.18,97.21000000000002,117.32,51.88999999999999,124.44999999999999,117.63,126.31,82.11,1404.99
2016-11-19,45.199999999999996,94.67999999999999,19.5,84.51,104.88000000000001,109.95000000000003,106.75000000000001,71.57,85.6,70.03,76.37,63.99,33.18,966.2099999999999
2016-11-20,37.1,60.18,93.92,142.77999999999997,143.18,141.04,39.690000000000005,76.03,97.94,88.33999999999999,70.97,66.89,0.0,1058.0600000000002
2016-11-21,61.39000000000001,96.89999999999999,117.38,41.97,121.83,118.22999999999999,88.85000000000001,70.53,63.21,44.73,58.3,34.9,0.0,918.2199999999999
2016-11-22,57.849999999999994,87.03,82.89000000000001,96.03,112.92,169.16000000000005,118.72999999999999,65.03999999999999,94.77,123.05999999999999,134.14000000000001,49.099999999999994,0.0,1190.72
2016-11-23,128.08,119.20000000000002,117.84000000000003,118.33,118.47,151.21000000000004,108.53,96.47000000000003,151.76000000000002,103.38000000000001,181.53000000000003,108.46000000000001,0.0,1503.2600000000002
2016-11-24,39.830000000000005,209.13000000000002,104.84000000000002,264.84000000000003,221.91000000000003,187.47000000000006,98.87,69.74,83.38117647058823,91.14352941176469,86.59117647058822,68.78205882352941,0.0,1526.5279411764707
2016-11-25,26.740000000000002,88.87000000000002,15.35,89.80000000000001,68.77,150.51,80.35,78.52000000000001,100.96000000000001,108.53,96.9,80.65,30.85,1016.8
2016-11-26,36.089999999999996,52.589999999999996,121.5,94.53999999999999,105.42,101.25999999999999,63.129999999999995,75.02999999999999,54.339999999999996,127.47000000000001,35.2,106.99000000000001,68.55,1042.1100000000001
2016-11-27,32.03,111.60000000000002,74.64,229.99000000000007,192.08,114.45,180.23000000000005,76.1,60.739999999999995,125.13,78.91,36.55,0.0,1312.4500000000003
2016-11-28,48.080000000000005,96.95999999999998,64.35000000000001,39.21,86.44999999999999,132.47,43.220000000000006,36.830000000000005,94.9,79.62,65.13,60.04999999999999,0.0,847.27
2016-11-29,27.009999999999998,89.13,96.07,79.87,85.7,57.75000000000001,61.49999999999999,100.39000000000001,63.620000000000005,64.19999999999999,26.85,42.48,0.0,794.57
2016-11-30,39.63,26.0,104.52000000000002,99.18,68.88,74.46,43.49,80.14000000000003,86.64999999999999,49.5,90.97000000000001,70.69,0.0,834.1100000000001
2016-12-01,60.55,110.25000000000001,81.83000000000001,78.21,122.69000000000001,124.57000000000001,104.09000000000002,99.2,76.55,94.48,47.239999999999995,64.05,0.0,1063.71
2016-12-02,71.49000000000001,80.74,92.35000000000001,114.17999999999999,94.42000000000002,149.17000000000004,104.63000000000001,52.19,103.39999999999999,84.63000000000001,108.17,128.95999999999998,33.55,1217.88
2016-12-03,48.76,103.17,143.02,134.33,196.52999999999994,102.78,89.44000000000001,70.5,145.62,137.43999999999997,55.07999999999999,83.25999999999999,48.95,1358.88
2016-12-04,35.98,47.1,120.98000000000002,152.59000000000003,89.64000000000001,85.25999999999999,150.37,7.0,49.4,94.20000000000002,78.13000000000001,58.94999999999999,0.0,969.6000000000001
2016-12-05,68.43,48.849999999999994,101.34,129.75,73.37,131.18,70.78,81.61000000000001,59.58,36.2,81.02000000000001,49.03,0.0,931.1400000000001
2016-12-06,41.83,95.09000000000003,115.09,60.769999999999996,105.77,177.00000000000006,41.1,62.75,90.57,81.64,65.03,20.1,0.0,956.74
2016-12-07,36.400000000000006,79.42,41.12,67.68,80.8,68.0,86.02000000000001,58.55,87.36999999999999,19.75,19.64,28.65,0.0,673.4
2016-12-08,53.839999999999996,36.44,80.89,63.36000000000001,58.93999999999999,123.91,50.589999999999996,54.24,23.7,38.58,103.92000000000003,53.35,0.0,741.7600000000002
2016-12-09,24.050000000000004,65.02999999999999,71.50999999999999,80.83000000000001,112.93,168.32999999999998,106.57,86.65,98.61999999999998,28.81,94.93,80.51,57.1,1075.87
2016-12-10,15.2,46.26,54.589999999999996,69.25999999999999,109.83000000000001,94.69,77.23000000000002,59.64,72.9,130.51,93.95,78.38999999999999,38.04,940.49
2016-12-11,0.0,69.92999999999999,74.42999999999999,155.25000000000003,195.62000000000003,103.45,107.46000000000002,87.19999999999999,64.97,54.15,85.39000000000001,36.32,0.0,1034.17
2016-12-12,77.03999999999999,67.85000000000001,62.54,78.38,114.08,104.48,54.52,93.28,104.46,130.21,78.00999999999999,81.10000000000001,0.0,1045.95
2016-12-13,48.58,74.24,163.14,142.5,88.81999999999998,70.36,40.4,119.72000000000001,53.67,86.8,136.88000000000002,72.22,0.0,1097.33
2016-12-14,70.65,55.43,159.73999999999998,58.3,50.87,118.35000000000004,69.14999999999999,118.32,57.68999999999999,106.36000000000001,118.45,43.28000000000001,0.0,1026.59
2016-12-15,52.0,21.59,32.43,22.059999999999995,53.24,81.97999999999999,27.049999999999997,46.7,34.45,43.58,67.17,41.54,0.0,523.79
2016-12-16,71.57,102.75,90.92,82.94000000000001,56.86,120.08000000000001,41.9,107.27,94.86,133.98000000000002,76.0,133.43000000000004,78.13000000000001,1190.69
2016-12-17,72.58999999999999,406.42,120.23999999999998,170.40000000000003,128.07999999999998,102.96000000000001,94.73,89.02999999999999,51.18,97.53,66.07,27.39,38.33,1464.9499999999998
2016-12-18,29.83,78.84,127.71,108.28,120.67,140.01,127.51,124.07000000000002,95.08,96.63,109.17000000000002,70.41999999999999,0.0,1228.2200000000003
2016-12-19,69.64,83.12000000000002,107.83000000000001,121.0,84.77,226.73000000000002,62.269999999999996,29.02,69.05,115.08,105.66000000000003,60.129999999999995,0.0,1134.3000000000002
2016-12-20,35.11,58.46999999999999,30.459999999999997,81.25999999999998,108.71,102.09999999999998,60.78999999999999,89.52000000000002,87.48,102.32000000000001,121.58000000000001,103.75999999999999,0.0,981.5600000000001
2016-12-21,42.76,47.43,67.42999999999999,86.82000000000001,144.42999999999998,51.88,126.61000000000003,45.35,155.15,65.35,95.19,92.34,0.0,1020.7400000000001
2016-12-22,52.58999999999999,88.35999999999999,78.83,145.29000000000002,106.64000000000001,214.66,99.13,108.66,55.39,117.52000000000001,90.00999999999999,97.97,0.0,1255.0500000000002
2016-12-23,58.57,76.66,16.189999999999998,93.8,96.19000000000001,132.33,56.839999999999996,54.309999999999995,68.17,64.25,102.00000000000001,112.8,90.48,1022.5899999999999
2016-12-24,37.85,26.5,114.4,164.75000000000003,206.62,106.04,141.51999999999998,86.69346153846153,80.7823076923077,81.50807692307693,95.24538461538462,77.48615384615385,0.0,1219.3953846153845
2016-12-25,14.649999999999999,110.04,146.67999999999998,143.10999999999999,267.09000000000003,152.77,107.64,141.98,91.05,80.55000000000001,36.91,91.74,0.0,1384.21
2016-12-26,22.270000000000003,16.3,70.89999999999999,96.56,151.16,94.81000000000002,161.21,86.37,63.45,38.989999999999995,100.08000000000001,61.01999999999999,0.0,963.1200000000001
2016-12-27,38.19,64.58,130.32999999999998,71.25,122.80999999999997,69.88999999999999,113.44999999999999,97.47999999999999,91.44000000000003,104.89000000000001,90.97,67.15,0.0,1062.43
2016-12-28,11.91,62.75,88.89999999999999,71.52,91.35000000000001,127.87999999999998,98.30999999999999,119.94999999999999,72.52,75.88,132.50000000000003,205.7,0.0,1159.1699999999998
2016-12-29,48.54,44.900000000000006,121.43999999999998,85.99000000000002,140.9,174.19000000000005,61.099999999999994,96.84,151.06,107.59000000000003,173.26999999999998,94.39999999999999,0.0,1300.2200000000003
2016-12-30,30.979999999999997,69.24,118.86,74.30999999999999,126.38000000000002,52.98,64.58,66.92,120.79000000000002,100.00000000000001,115.12999999999998,122.64999999999999,35.21,1098.03
2016-12-31,34.21999999999999,66.94,129.39000000000001,226.19,147.41000000000003,179.84,83.57481481481481,86.69346153846153,80.7823076923077,81.50807692307693,95.24538461538462,77.48615384615385,0.0,1289.2801994301997
2017-01-01,35.7,78.57000000000001,150.27999999999997,137.23000000000002,231.20999999999998,127.24000000000001,108.05999999999999,128.60000000000002,85.69,62.06,117.44999999999999,89.25,0.0,1351.34
